,date,funny,business_id,text,user_id,useful,cool,stars,review_id
699727,2016-05-28,0,JJAwT9R6Fp2yyWHtWFA8uQ,"Thrilled we tried this place before we left Vegas. We come in often for conventions and will be back for sure. The fish is fresh, beautiful and tasty. Place is clean, including bathroom.

We sat down around 5:20 p.m. and service was lacking with only one waiter. 20 minutes in and more staff showed up and service became good.

Will be back!!",cRi_Zy7LV8Gp7dC0a-uPFQ,0,0,4,bEjy6GEw8eNtMXSooDlDVQ
705966,2017-11-16,0,JJAwT9R6Fp2yyWHtWFA8uQ,"I am such a sushi snob and when I saw the all you can eat sign thinking there was no way it could meet my standards. Boy was I wrong! WE ATE SO MUCH!! Great food, great service, the tap water is even really good!  So happy we stuck around!!",5nm9mYQZ7Tl-vRnX-UXpWg,0,0,5,rRMNtgKv6IIlgvg4y4Vclw
706278,2017-03-19,0,JJAwT9R6Fp2yyWHtWFA8uQ,provavelmente o melhor rodízio de sushi que já fui aqui na Califórnia. tudo muito fresquinho e sem arroz demais - e o arroz é soltinho e no ponto!! não tem sashimi mas os niguiris são pequenos e matam a vontade! os rolls são muito bem feitos!!,3lSMEar5WBj5k-Hjskbwxw,0,0,5,jOmJx4ay8Fpn8aoeJu3h-A
739725,2016-11-28,0,JJAwT9R6Fp2yyWHtWFA8uQ,"Called Saturday afternoon to make a reservation. The lady on the phone asked me how many people and what time. She then asked me to hold for a second after I answered her. I felt odd because she was one question away to complete my reservation (my name) but anyway. I eventually hanged up after 6 minutes of hold. I waited for 15 minutes to call again. Again, I was asked how many and what time and ""hold a second"". I was like again?? wth??!! Good that a second lady came to the phone and took my reservation this time.

Our waiter was nice enough but they are definitely short staffed. There were only 2 waitstaff on a Saturday night. We had hard times getting help for anything.

The food. It's not super bad per se as none of us got sick after. But for sure it's not 4 1/2 stars worth. The rice are a bit dry. The fish tasted obviously frozen and thawed. The rolls were lack of flavor. They are all so bland even with different sauces. One of the rolls we had was called ""Burn your Ass"" of something like that. It wasn't even spicy at all. 

I had hot tea to start with. Since the service was so slow and I never got my tea refilled, I decided to order a soda. When the bill came, I was shocked to find out they charge $2.50 for hot tea. Mind you it's only some generic luke warm green tea. Well, the soda was also $2.50 which I expected. But generic green tea, which they were too busy to refill, for $2.50?? 

I suspected most of the good reviews are from out of towners. Most of the cities in the US do not have as many AYCE sushi restaurants as Vegas. With 90% of the sushi restaurants in Vegas are AYCE, we are spoiled and picky. I'll stick with my favorite Sushi Neko from now on.",H9GF0cyfoWdkOjVm44xfFg,0,0,2,Pv7PcanfYY1RaYRClBroyg
741152,2016-04-16,0,JJAwT9R6Fp2yyWHtWFA8uQ,Sushi Way is an amazing sushi bar/restaurant.  The sushi is fresh with daily specials.  The service is excellent and the staff are friendly which makes you feel like part of the restaurants family. The Cherry Blossom is the ultimate!!!!,c6NKSJVuhonJXNGTt2nOQA,0,0,5,YVCeLobClub3bv5eX4tAEg
743698,2015-08-10,0,JJAwT9R6Fp2yyWHtWFA8uQ,"I just ate there tonight and the other positive reviews are on target.  I dont' give out 5 star reviews often but this place deserves it.  This is not like other All you can Eat Sushi places where they give you lots of rice and small pieces of fish.  Each dish is prepared with a noticeable attention to detail that is normally reserved for high-end Sushi Bars.  I opted for Chef's Choice tonight and i was not dissaponted.  The Chef brought me some very good Sushi dishes that I would never have thought of ordering on my own.  Some of the other reviews have complained about slow service.  I can see where some impatient people would say that but remember this is not a buffet and it is not fast food.  Quality and attentions to detail does take a little longer.  So relax, enjoy the company you came with and enjoy some excellent Sushi.  I will be back and I will be bringing firends.",QlXANrwiDYAuQM9KX2WXAA,2,0,5,Vuayp22PlHYD8jpWV90Ipw
749453,2017-07-07,0,JJAwT9R6Fp2yyWHtWFA8uQ,Great sushi. Quick service. All you can eat is good price with quality sushi.  Location is close to strip but off strip so not as busy!,B9HUyBx-NFETQjC0KxBirg,0,0,4,kN7H_BTtrUXtZGQcciHtkg
763969,2016-06-21,0,JJAwT9R6Fp2yyWHtWFA8uQ,Aaaaaamazing! I'm a Vegas local and this is the spot good prices great sushi awesome staff!!!,uVgz_8I55AiLN6_V9ioFNQ,0,0,5,jkKa6pIICjjv886fiFbuTw
782298,2015-09-30,0,JJAwT9R6Fp2yyWHtWFA8uQ,"In Las Vegas on a business trip and wanted GOOD sushi at a fair price. After my coworkers and I talked about it, we decided to try Sushi Way. In a nutshell, we weren't dissapointed. The sushi was made to order and the selection was broad. If you had something you wanted that wasn't on the menu, they will make it for you. Also included was a nice selection of hot items like tempura. All you can eat for $27 or the price of 2 rolls. Enjoy!",GokdweVYEoh-3jFkMW66bw,0,0,5,uiX1bOyIwCqBgkNPWIQxRw
787116,2017-08-31,0,JJAwT9R6Fp2yyWHtWFA8uQ,Best sushi I had in my life. I'm from Jersey but this place makes want to come back to vegas just to eat this place again. Exceeded all my expectations. Interior is not like wow but the food is unreal. Combinations of ingredients send your taste buds into cloud nine. I can't believe this place could get anything other than a five.,KD1IIGyAeRjTm29Un7JzYg,0,0,5,HG2s_anvnkB1SFQmglDqgA
811902,2017-10-23,0,JJAwT9R6Fp2yyWHtWFA8uQ,"As soon as I walked, in my excitement for this place grew and grew! All you can eat: challenge accepted. Their menu was endless and their service was excellent. A great place to try new types of sushi. 

Update: 2 years later and I still love it.",cfclpku-7qRoI1eUv9QFzg,0,0,5,N0AZrkSYsFEqNyMKGZPuSA
817621,2017-10-20,0,JJAwT9R6Fp2yyWHtWFA8uQ,"Came here last night (Wednesday) for the All You Can Eat (AYCE) offering. It was $26.99/person. 

Service was very good. They were attentive and took my order quickly. There were minor mistakes (salmon hand roll wasn't placed the first time and they split up the check wrong but both were corrected quickly). 

The oysters, galbi, seared tuna slices, uni nigiri, and sweet shrimp nigiri are only allowed 1 order per person which was ok due to price.

Oysters were decent (fresh enough, flavor good) but considering place and price, I'll say it's very good when it comes to bang for buck. 

Uni and sweet shrimp was excellent in freshness and flavor. 

Galbi was a lil over cooked (I like my beef bloody) for my taste but still very good. 

The seared tuna slices was called Mouth Orgasm. I find it ok. Flavor was fair. Found the sear good enough. 

Nigiri: Salmon roe wasn't good. The roe was a bit dehydrated. The yellowtail was good. Garlic yellowtail was delicious. Perfect balance of garlic and fish. Seared salmon was good but not mind blowing. The eel was excellent. Perfect sauce, eel, and rice balance. Halibut was ok. It was a lil tough for nigiri. Surf clam was very good, fresh and not tough. The fresh scallop was good. The mackerel itself was very good but unfortunately drenched in way too much vinegar that made it too sour and the rice was about to fall apart. 

Rolls: I didn't have the one roll but I had a piece of the soft shell crab roll. That one was very good. 

Handroll: Salmon skin was good but not my thing. I'm used to a lightly floured and fried savory salmon skin, really crispy in a handroll. This one was only slightly crispy drenched in some sweet, soy based sauce. The flavor was ok but I didn't like the sauce completely drenching the seaweed, making it soggy. If they didn't put so much sauce, I think I'd like it so much more and I'd highly recommend. 

Seaweed salad: Would've been very good if the vinegar base sauce wasn't so sour. Need to not put so much sauce on things!

Tempura ice cream: I really enjoyed it as the fried batter was decently light. The ice cream was average. Overall, was too sweet for my taste but I still loved it. 

Overall, I took away a star due to them putting way too much sauce on vinegar based pieces that made it hard to eat. From a bang for buck perspective, this place is definitely a 5 Star. Most things were fresh and for a AYCE, the fish quality was really good. It's expected that they don't use Japanese sushi rice with mirin. I've gone to numerous AYCE Japanese buffets in Hong Kong and US. This one has pretty good bang for buck ratio.",DGvK-cA0Ji5_GQt7eIWe4w,0,0,4,gA3OpYfhAq5hsEmn64fCJA
819837,2015-09-19,0,JJAwT9R6Fp2yyWHtWFA8uQ,"AYCE sushi sounds a little sketchy. But this place is every bit as good as typical sushi restaurants. I thought the sushi might be pre-made, but it's to order. There were a couple of rolls I ordered that came with crab but it was more of a crab 'salad' - I was a bit surprised but it was still very good. The wait can be a little long after you put in your order, but that's not atypical when you're eating sushi.

What would have been a 5 star review - if based on food and value - became a 4 star because of the service inaccuracy. We ordered twice and both times the server forgot to put in one of our rolls with the kitchen.",83mixvCXrq2Ygiv8Ufg2pg,0,0,4,rMAIiZyDvFbBK4i8NyJpPQ
830593,2016-03-16,0,JJAwT9R6Fp2yyWHtWFA8uQ,This place is great!! Super quality sushi with awesome variety. I will definitely come back when in town. Awesome environment and friendly staff as well.,ZrhgdtvEckM1XlkcVjHdWw,0,0,5,mF7OJu6AXzEU7wZ30ZPB_w
865447,2016-07-28,0,JJAwT9R6Fp2yyWHtWFA8uQ,"The food was kind of good...But the service was very very bad...There were seats there, but the server just asked us to wait. After like twenty minutes we finally got seated, but no server came to ask for an order and didn't even bring water to us until we asked some guy 10 minutes later...When we asked an Asian server for the dishwares(yes they just gave us two sets, we have five guys), he just said what's up and ignored that...So rude...",sJyLBTN2RSATYCgEDiUW2w,0,0,1,Zp475TfqfufwAY2GZ7YkMg
875074,2016-06-26,1,JJAwT9R6Fp2yyWHtWFA8uQ,"Back again. You can't beat the quality of the fish, the customer service, and of course, the price.  Let's start with price. $26.95 for AYCE. Based on our sushi palate, if we were ordering a la carte, we would've passed the $30 mark like, 5 rolls ago. The beer/wine/sake selection is limited, but priced ridiculously low and the selections they have are the ones they SHOULD have for a sushi joint. Next is food quality. We ordered all the good nigiri and a few specialty rolls. Without exception, the fish was amazingly fresh, and the pieces were huge!  If you've never had the Poke Tuna Salad, order it!!!  Awesome!   
Finally, the service. We say at the sushi bar. It is the only way to fly--especially for a twosome. With the AYCE option, the sushi chefs take care of you throughout your meal, except for drinks and non-sushi items (why waste your time?).  A huge shout-out to Chef Robin, who took outstanding care of us, and was a joy to watch as he churned out every different item on the sushi menu. A true artist, and very attentive and entertaining, as well!  A+ experience!",zOfjVI9JM7VB9JL7ycAGAQ,1,1,5,qhdLF1A-sCLtoyE9tbTL5g
879244,2016-10-10,1,JJAwT9R6Fp2yyWHtWFA8uQ,Don't go here.  It's my secret.  The sushi is always fresh and delicious.  The all-you-can-eat deal is a steal.  Stay away.  I don't want you to come eat it all!  :),snW-xZi-1BHq0dunAMGiXg,0,0,5,9GMeg73SDnm6TsoFTo22Mw
887335,2017-10-06,0,JJAwT9R6Fp2yyWHtWFA8uQ,"We now have our Las Vegas Sushi place. Not too busy on a Thursday night so we had Great service. My wife and I went with the AYCE and everything we had was good with several items becoming instant favorites like ""Red Boy"", ""Oh Jenna"", ""Sushi Solution"" and ""Dancing Eel"" rolls. We also really liked their ""Alaska"", ""I Love Sushi"" rolls. They also have specials that should not be missed if the have it. Specifically the ""Salmon Belly"" and the not to be missed ""Boom Boom Special"" (a mouthful of taste explosion followed with a slow burn).

All of the fish appeared to be fresh and was tasty. The staff was helpful and made some great suggestions.

The next time we come back to Vegas we will definitely reserve a time to eat the Sushi Way.",F0S1dPu2-G3q5Qrz3I1X2A,0,0,5,5egcj-3t3DuokIJZ8XqJmg
889239,2015-11-30,0,JJAwT9R6Fp2yyWHtWFA8uQ,"Fantastic place. First time here. My family and I will be back here without a doubt.  Sushi chef was friendly, FAST, and funny. All you can eat is the way to go- options are beyond any other all you can eat sushi menu.  For some reason our daughters teriyaki chicken took a while to come out, but don't let that stop you from trying this place.",9ItStZRJAlusq4srxk0Ysw,0,0,5,ylCjwCcVWhPww4XZOs3rKw
894121,2015-12-01,0,JJAwT9R6Fp2yyWHtWFA8uQ,Came here on Saturday on my very last night in Vegas. My girlfriend and I enjoyed the food they provided for us. Our food did take awhile to get to us but we were compensated with a bottle of sake and halibut. Would definitely come back here again.,q4twjMZ4OvEP-IeavpOgyA,0,0,5,kh9Mq4XTW9ilDiosEyN9Qw
896350,2015-07-11,0,JJAwT9R6Fp2yyWHtWFA8uQ,Absolutely the best sushi in Vegas. Support the small restaurant not the casino! Everyone here has shown genuine passion for the food they served me. This is without a doubt my favorite place I've eaten in this city.,_w9DIsqLwJsDSi9EYYqdFg,0,0,5,fS3AHYyZ1GIbuk90STPzuw
904725,2016-11-30,0,JJAwT9R6Fp2yyWHtWFA8uQ,"Was super disappointed, nothing tasted right or fresh. All the staff was super nice tho.",oFYDfj4hdFYGgDnUGaskow,0,0,1,i-dIfPexYJUN0e_xddkc_w
913159,2015-09-26,0,JJAwT9R6Fp2yyWHtWFA8uQ,Jun the owner has developed some unique rolls. I've been here 3 times now and it is a must for me every time I'm in Vegas. The all you can eat is a fantastic deal!,DqdsCzc8tOcRTVeRlGDP4w,0,0,5,UUEUkUnqGoG5YW3vwcHaMA
915718,2016-04-30,0,JJAwT9R6Fp2yyWHtWFA8uQ,"Cool laid back environment, really chill music. The sushi masters are friendly and nice! The food!!!! Omg the fish is fresh and delicious, I ordered a sexy lazy roll and it was like the best that ever touched my lips. The nigiri is delicious and the sushi nacho was so unique and married sweet and spicy flavors really well.  

Our server was attentive and funny and she gave good suggestions. I normally go to kaya because I get off at work at midnight and it's hard to find late night sushi places. I'm so happy we tried this place out, we're definitely coming back!!",u0WBcju92eKv983WhKeTfw,2,2,5,RgJfom_KLoi3OwH9akm2YQ
919429,2016-05-02,0,JJAwT9R6Fp2yyWHtWFA8uQ,Don't be deceived by the AYCE sushi thing.  This place is the real deal!   Every roll I tried was excellent.,aMGv7CBy0-rv--6DN7luYA,0,0,5,nbG7NEVq1MUOclu8eNCJJw
922677,2015-09-13,0,JJAwT9R6Fp2yyWHtWFA8uQ,Food was really good. Specially the spicy rice! And the all you can eat dinner buffet was more than worth it. Servers were great and very attentive to ensuring we were taken care of. Two thumbs up!,XHEy-5ScVU2pMct6JJZnGg,0,1,5,L1McbljpAlA6W5fK0dpyiQ
924263,2015-07-17,0,JJAwT9R6Fp2yyWHtWFA8uQ,"Awesome place in Vegas. This sushi restaurant is just opened few weeks ago. I like the atmosphere of the restaurant. The sushi chef and P.K are so nice. Definitely, their fish was fresh and excellent. I love their seared super white tuna sashimi. I should go again soon.",VZ0UaYadWHaU7omJLZY4Bg,0,0,5,uIOTgtDqoxhbIbCdFsaqYQ
